name,id,properties
 ,12891,"{'east': 'none', 'north': 'tall', 'south': 'none', 'up': 'true', 'waterlogged': 'false', 'west': 'low'}"
 ,12892,"{'east': 'none', 'north': 'tall', 'south': 'none', 'up': 'true', 'waterlogged': 'false', 'west': 'tall'}"
 ,12893,"{'east': 'none', 'north': 'tall', 'south': 'none', 'up': 'false', 'waterlogged': 'true', 'west': 'none'}"
 ,12894,"{'east': 'none', 'north': 'tall', 'south': 'none', 'up': 'false', 'waterlogged': 'true', 'west': 'low'}"
 ,12895,"{'east': 'none', 'north': 'tall', 'south': 'none', 'up': 'false', 'waterlogged': 'true', 'west': 'tall'}"
 ,12896,"{'east': 'none', 'north': 'tall', 'south': 'none', 'up': 'false', 'waterlogged': 'false', 'west': 'none'}"
 ,12897,"{'east': 'none', 'north': 'tall', 'south': 'none', 'up': 'false', 'waterlogged': 'false', 'west': 'low'}"
 ,12898,"{'east': 'none', 'north': 'tall', 'south': 'none', 'up': 'false', 'waterlogged': 'false', 'west': 'tall'}"
 ,12899,"{'east': 'none', 'north': 'tall', 'south': 'low', 'up': 'true', 'waterlogged': 'true', 'west': 'none'}"
 ,12900,"{'east': 'none', 'north': 'tall', 'south': 'low', 'up': 'true', 'waterlogged': 'true', 'west': 'low'}"
 ,12901,"{'east': 'none', 'north': 'tall', 'south': 'low', 'up': 'true', 'waterlogged': 'true', 'west': 'tall'}"
 ,12902,"{'east': 'none', 'north': 'tall', 'south': 'low', 'up': 'true', 'waterlogged': 'false', 'west': 'none'}"
 ,12903,"{'east': 'none', 'north': 'tall', 'south': 'low', 'up': 'true', 'waterlogged': 'false', 'west': 'low'}"
 ,12904,"{'east': 'none', 'north': 'tall', 'south': 'low', 'up': 'true', 'waterlogged': 'false', 'west': 'tall'}"
 ,12905,"{'east': 'none', 'north': 'tall', 'south': 'low', 'up': 'false', 'waterlogged': 'true', 'west': 'none'}"
 ,12906,"{'east': 'none', 'north': 'tall', 'south': 'low', 'up': 'false', 'waterlogged': 'true', 'west': 'low'}"
 ,12907,"{'east': 'none', 'north': 'tall', 'south': 'low', 'up': 'false', 'waterlogged': 'true', 'west': 'tall'}"
 ,12908,"{'east': 'none', 'north': 'tall', 'south': 'low', 'up': 'false', 'waterlogged': 'false', 'west': 'none'}"
 ,12909,"{'east': 'none', 'north': 'tall', 'south': 'low', 'up': 'false', 'waterlogged': 'false', 'west': 'low'}"
 ,12910,"{'east': 'none', 'north': 'tall', 'south': 'low', 'up': 'false', 'waterlogged': 'false', 'west': 'tall'}"
 ,12911,"{'east': 'none', 'north': 'tall', 'south': 'tall', 'up': 'true', 'waterlogged': 'true', 'west': 'none'}"
 ,12912,"{'east': 'none', 'north': 'tall', 'south': 'tall', 'up': 'true', 'waterlogged': 'true', 'west': 'low'}"
 ,12913,"{'east': 'none', 'north': 'tall', 'south': 'tall', 'up': 'true', 'waterlogged': 'true', 'west': 'tall'}"
 ,12914,"{'east': 'none', 'north': 'tall', 'south': 'tall', 'up': 'true', 'waterlogged': 'false', 'west': 'none'}"
 ,12915,"{'east': 'none', 'north': 'tall', 'south': 'tall', 'up': 'true', 'waterlogged': 'false', 'west': 'low'}"
 ,12916,"{'east': 'none', 'north': 'tall', 'south': 'tall', 'up': 'true', 'waterlogged': 'false', 'west': 'tall'}"
 ,12917,"{'east': 'none', 'north': 'tall', 'south': 'tall', 'up': 'false', 'waterlogged': 'true', 'west': 'none'}"
 ,12918,"{'east': 'none', 'north': 'tall', 'south': 'tall', 'up': 'false', 'waterlogged': 'true', 'west': 'low'}"
 ,12919,"{'east': 'none', 'north': 'tall', 'south': 'tall', 'up': 'false', 'waterlogged': 'true', 'west': 'tall'}"
 ,12920,"{'east': 'none', 'north': 'tall', 'south': 'tall', 'up': 'false', 'waterlogged': 'false', 'west': 'none'}"
 ,12921,"{'east': 'none', 'north': 'tall', 'south': 'tall', 'up': 'false', 'waterlogged': 'false', 'west': 'low'}"
 ,12922,"{'east': 'none', 'north': 'tall', 'south': 'tall', 'up': 'false', 'waterlogged': 'false', 'west': 'tall'}"
 ,12923,"{'east': 'low', 'north': 'none', 'south': 'none', 'up': 'true', 'waterlogged': 'true', 'west': 'none'}"
 ,12924,"{'east': 'low', 'north': 'none', 'south': 'none', 'up': 'true', 'waterlogged': 'true', 'west': 'low'}"
 ,12925,"{'east': 'low', 'north': 'none', 'south': 'none', 'up': 'true', 'waterlogged': 'true', 'west': 'tall'}"
 ,12926,"{'east': 'low', 'north': 'none', 'south': 'none', 'up': 'true', 'waterlogged': 'false', 'west': 'none'}"
 ,12927,"{'east': 'low', 'north': 'none', 'south': 'none', 'up': 'true', 'waterlogged': 'false', 'west': 'low'}"
 ,12928,"{'east': 'low', 'north': 'none', 'south': 'none', 'up': 'true', 'waterlogged': 'false', 'west': 'tall'}"
 ,12929,"{'east': 'low', 'north': 'none', 'south': 'none', 'up': 'false', 'waterlogged': 'true', 'west': 'none'}"
 ,12930,"{'east': 'low', 'north': 'none', 'south': 'none', 'up': 'false', 'waterlogged': 'true', 'west': 'low'}"
 ,12931,"{'east': 'low', 'north': 'none', 'south': 'none', 'up': 'false', 'waterlogged': 'true', 'west': 'tall'}"
 ,12932,"{'east': 'low', 'north': 'none', 'south': 'none', 'up': 'false', 'waterlogged': 'false', 'west': 'none'}"
 ,12933,"{'east': 'low', 'north': 'none', 'south': 'none', 'up': 'false', 'waterlogged': 'false', 'west': 'low'}"
 ,12934,"{'east': 'low', 'north': 'none', 'south': 'none', 'up': 'false', 'waterlogged': 'false', 'west': 'tall'}"
 ,12935,"{'east': 'low', 'north': 'none', 'south': 'low', 'up': 'true', 'waterlogged': 'true', 'west': 'none'}"
 ,12936,"{'east': 'low', 'north': 'none', 'south': 'low', 'up': 'true', 'waterlogged': 'true', 'west': 'low'}"
 ,12937,"{'east': 'low', 'north': 'none', 'south': 'low', 'up': 'true', 'waterlogged': 'true', 'west': 'tall'}"
 ,12938,"{'east': 'low', 'north': 'none', 'south': 'low', 'up': 'true', 'waterlogged': 'false', 'west': 'none'}"
 ,12939,"{'east': 'low', 'north': 'none', 'south': 'low', 'up': 'true', 'waterlogged': 'false', 'west': 'low'}"
 ,12940,"{'east': 'low', 'north': 'none', 'south': 'low', 'up': 'true', 'waterlogged': 'false', 'west': 'tall'}"
 ,12941,"{'east': 'low', 'north': 'none', 'south': 'low', 'up': 'false', 'waterlogged': 'true', 'west': 'none'}"
 ,12942,"{'east': 'low', 'north': 'none', 'south': 'low', 'up': 'false', 'waterlogged': 'true', 'west': 'low'}"
 ,12943,"{'east': 'low', 'north': 'none', 'south': 'low', 'up': 'false', 'waterlogged': 'true', 'west': 'tall'}"
 ,12944,"{'east': 'low', 'north': 'none', 'south': 'low', 'up': 'false', 'waterlogged': 'false', 'west': 'none'}"
 ,12945,"{'east': 'low', 'north': 'none', 'south': 'low', 'up': 'false', 'waterlogged': 'false', 'west': 'low'}"
 ,12946,"{'east': 'low', 'north': 'none', 'south': 'low', 'up': 'false', 'waterlogged': 'false', 'west': 'tall'}"
 ,12947,"{'east': 'low', 'north': 'none', 'south': 'tall', 'up': 'true', 'waterlogged': 'true', 'west': 'none'}"
 ,12948,"{'east': 'low', 'north': 'none', 'south': 'tall', 'up': 'true', 'waterlogged': 'true', 'west': 'low'}"
 ,12949,"{'east': 'low', 'north': 'none', 'south': 'tall', 'up': 'true', 'waterlogged': 'true', 'west': 'tall'}"
 ,12950,"{'east': 'low', 'north': 'none', 'south': 'tall', 'up': 'true', 'waterlogged': 'false', 'west': 'none'}"
 ,12951,"{'east': 'low', 'north': 'none', 'south': 'tall', 'up': 'true', 'waterlogged': 'false', 'west': 'low'}"
 ,12952,"{'east': 'low', 'north': 'none', 'south': 'tall', 'up': 'true', 'waterlogged': 'false', 'west': 'tall'}"
 ,12953,"{'east': 'low', 'north': 'none', 'south': 'tall', 'up': 'false', 'waterlogged': 'true', 'west': 'none'}"
 ,12954,"{'east': 'low', 'north': 'none', 'south': 'tall', 'up': 'false', 'waterlogged': 'true', 'west': 'low'}"
 ,12955,"{'east': 'low', 'north': 'none', 'south': 'tall', 'up': 'false', 'waterlogged': 'true', 'west': 'tall'}"
 ,12956,"{'east': 'low', 'north': 'none', 'south': 'tall', 'up': 'false', 'waterlogged': 'false', 'west': 'none'}"
 ,12957,"{'east': 'low', 'north': 'none', 'south': 'tall', 'up': 'false', 'waterlogged': 'false', 'west': 'low'}"
 ,12958,"{'east': 'low', 'north': 'none', 'south': 'tall', 'up': 'false', 'waterlogged': 'false', 'west': 'tall'}"
 ,12959,"{'east': 'low', 'north': 'low', 'south': 'none', 'up': 'true', 'waterlogged': 'true', 'west': 'none'}"
 ,12960,"{'east': 'low', 'north': 'low', 'south': 'none', 'up': 'true', 'waterlogged': 'true', 'west': 'low'}"
 ,12961,"{'east': 'low', 'north': 'low', 'south': 'none', 'up': 'true', 'waterlogged': 'true', 'west': 'tall'}"
 ,12962,"{'east': 'low', 'north': 'low', 'south': 'none', 'up': 'true', 'waterlogged': 'false', 'west': 'none'}"
 ,12963,"{'east': 'low', 'north': 'low', 'south': 'none', 'up': 'true', 'waterlogged': 'false', 'west': 'low'}"
 ,12964,"{'east': 'low', 'north': 'low', 'south': 'none', 'up': 'true', 'waterlogged': 'false', 'west': 'tall'}"
 ,12965,"{'east': 'low', 'north': 'low', 'south': 'none', 'up': 'false', 'waterlogged': 'true', 'west': 'none'}"
 ,12966,"{'east': 'low', 'north': 'low', 'south': 'none', 'up': 'false', 'waterlogged': 'true', 'west': 'low'}"
 ,12967,"{'east': 'low', 'north': 'low', 'south': 'none', 'up': 'false', 'waterlogged': 'true', 'west': 'tall'}"
 ,12968,"{'east': 'low', 'north': 'low', 'south': 'none', 'up': 'false', 'waterlogged': 'false', 'west': 'none'}"
 ,12969,"{'east': 'low', 'north': 'low', 'south': 'none', 'up': 'false', 'waterlogged': 'false', 'west': 'low'}"
 ,12970,"{'east': 'low', 'north': 'low', 'south': 'none', 'up': 'false', 'waterlogged': 'false', 'west': 'tall'}"
 ,12971,"{'east': 'low', 'north': 'low', 'south': 'low', 'up': 'true', 'waterlogged': 'true', 'west': 'none'}"
 ,12972,"{'east': 'low', 'north': 'low', 'south': 'low', 'up': 'true', 'waterlogged': 'true', 'west': 'low'}"
 ,12973,"{'east': 'low', 'north': 'low', 'south': 'low', 'up': 'true', 'waterlogged': 'true', 'west': 'tall'}"
 ,12974,"{'east': 'low', 'north': 'low', 'south': 'low', 'up': 'true', 'waterlogged': 'false', 'west': 'none'}"
 ,12975,"{'east': 'low', 'north': 'low', 'south': 'low', 'up': 'true', 'waterlogged': 'false', 'west': 'low'}"
 ,12976,"{'east': 'low', 'north': 'low', 'south': 'low', 'up': 'true', 'waterlogged': 'false', 'west': 'tall'}"
 ,12977,"{'east': 'low', 'north': 'low', 'south': 'low', 'up': 'false', 'waterlogged': 'true', 'west': 'none'}"
 ,12978,"{'east': 'low', 'north': 'low', 'south': 'low', 'up': 'false', 'waterlogged': 'true', 'west': 'low'}"
 ,12979,"{'east': 'low', 'north': 'low', 'south': 'low', 'up': 'false', 'waterlogged': 'true', 'west': 'tall'}"
 ,12980,"{'east': 'low', 'north': 'low', 'south': 'low', 'up': 'false', 'waterlogged': 'false', 'west': 'none'}"
 ,12981,"{'east': 'low', 'north': 'low', 'south': 'low', 'up': 'false', 'waterlogged': 'false', 'west': 'low'}"
 ,12982,"{'east': 'low', 'north': 'low', 'south': 'low', 'up': 'false', 'waterlogged': 'false', 'west': 'tall'}"
 ,12983,"{'east': 'low', 'north': 'low', 'south': 'tall', 'up': 'true', 'waterlogged': 'true', 'west': 'none'}"
 ,12984,"{'east': 'low', 'north': 'low', 'south': 'tall', 'up': 'true', 'waterlogged': 'true', 'west': 'low'}"
 ,12985,"{'east': 'low', 'north': 'low', 'south': 'tall', 'up': 'true', 'waterlogged': 'true', 'west': 'tall'}"
 ,12986,"{'east': 'low', 'north': 'low', 'south': 'tall', 'up': 'true', 'waterlogged': 'false', 'west': 'none'}"
 ,12987,"{'east': 'low', 'north': 'low', 'south': 'tall', 'up': 'true', 'waterlogged': 'false', 'west': 'low'}"
 ,12988,"{'east': 'low', 'north': 'low', 'south': 'tall', 'up': 'true', 'waterlogged': 'false', 'west': 'tall'}"
 ,12989,"{'east': 'low', 'north': 'low', 'south': 'tall', 'up': 'false', 'waterlogged': 'true', 'west': 'none'}"
 ,12990,"{'east': 'low', 'north': 'low', 'south': 'tall', 'up': 'false', 'waterlogged': 'true', 'west': 'low'}"
 ,12991,"{'east': 'low', 'north': 'low', 'south': 'tall', 'up': 'false', 'waterlogged': 'true', 'west': 'tall'}"
 ,12992,"{'east': 'low', 'north': 'low', 'south': 'tall', 'up': 'false', 'waterlogged': 'false', 'west': 'none'}"
 ,12993,"{'east': 'low', 'north': 'low', 'south': 'tall', 'up': 'false', 'waterlogged': 'false', 'west': 'low'}"
 ,12994,"{'east': 'low', 'north': 'low', 'south': 'tall', 'up': 'false', 'waterlogged': 'false', 'west': 'tall'}"
 ,12995,"{'east': 'low', 'north': 'tall', 'south': 'none', 'up': 'true', 'waterlogged': 'true', 'west': 'none'}"
 ,12996,"{'east': 'low', 'north': 'tall', 'south': 'none', 'up': 'true', 'waterlogged': 'true', 'west': 'low'}"
 ,12997,"{'east': 'low', 'north': 'tall', 'south': 'none', 'up': 'true', 'waterlogged': 'true', 'west': 'tall'}"
 ,12998,"{'east': 'low', 'north': 'tall', 'south': 'none', 'up': 'true', 'waterlogged': 'false', 'west': 'none'}"
 ,12999,"{'east': 'low', 'north': 'tall', 'south': 'none', 'up': 'true', 'waterlogged': 'false', 'west': 'low'}"
 ,13000,"{'east': 'low', 'north': 'tall', 'south': 'none', 'up': 'true', 'waterlogged': 'false', 'west': 'tall'}"
 ,13001,"{'east': 'low', 'north': 'tall', 'south': 'none', 'up': 'false', 'waterlogged': 'true', 'west': 'none'}"
 ,13002,"{'east': 'low', 'north': 'tall', 'south': 'none', 'up': 'false', 'waterlogged': 'true', 'west': 'low'}"
 ,13003,"{'east': 'low', 'north': 'tall', 'south': 'none', 'up': 'false', 'waterlogged': 'true', 'west': 'tall'}"
 ,13004,"{'east': 'low', 'north': 'tall', 'south': 'none', 'up': 'false', 'waterlogged': 'false', 'west': 'none'}"
 ,13005,"{'east': 'low', 'north': 'tall', 'south': 'none', 'up': 'false', 'waterlogged': 'false', 'west': 'low'}"
 ,13006,"{'east': 'low', 'north': 'tall', 'south': 'none', 'up': 'false', 'waterlogged': 'false', 'west': 'tall'}"
 ,13007,"{'east': 'low', 'north': 'tall', 'south': 'low', 'up': 'true', 'waterlogged': 'true', 'west': 'none'}"
 ,13008,"{'east': 'low', 'north': 'tall', 'south': 'low', 'up': 'true', 'waterlogged': 'true', 'west': 'low'}"
 ,13009,"{'east': 'low', 'north': 'tall', 'south': 'low', 'up': 'true', 'waterlogged': 'true', 'west': 'tall'}"
 ,13010,"{'east': 'low', 'north': 'tall', 'south': 'low', 'up': 'true', 'waterlogged': 'false', 'west': 'none'}"
 ,13011,"{'east': 'low', 'north': 'tall', 'south': 'low', 'up': 'true', 'waterlogged': 'false', 'west': 'low'}"
 ,13012,"{'east': 'low', 'north': 'tall', 'south': 'low', 'up': 'true', 'waterlogged': 'false', 'west': 'tall'}"
 ,13013,"{'east': 'low', 'north': 'tall', 'south': 'low', 'up': 'false', 'waterlogged': 'true', 'west': 'none'}"
 ,13014,"{'east': 'low', 'north': 'tall', 'south': 'low', 'up': 'false', 'waterlogged': 'true', 'west': 'low'}"
 ,13015,"{'east': 'low', 'north': 'tall', 'south': 'low', 'up': 'false', 'waterlogged': 'true', 'west': 'tall'}"
 ,13016,"{'east': 'low', 'north': 'tall', 'south': 'low', 'up': 'false', 'waterlogged': 'false', 'west': 'none'}"
 ,13017,"{'east': 'low', 'north': 'tall', 'south': 'low', 'up': 'false', 'waterlogged': 'false', 'west': 'low'}"
 ,13018,"{'east': 'low', 'north': 'tall', 'south': 'low', 'up': 'false', 'waterlogged': 'false', 'west': 'tall'}"
 ,13019,"{'east': 'low', 'north': 'tall', 'south': 'tall', 'up': 'true', 'waterlogged': 'true', 'west': 'none'}"
 ,13020,"{'east': 'low', 'north': 'tall', 'south': 'tall', 'up': 'true', 'waterlogged': 'true', 'west': 'low'}"
 ,13021,"{'east': 'low', 'north': 'tall', 'south': 'tall', 'up': 'true', 'waterlogged': 'true', 'west': 'tall'}"
 ,13022,"{'east': 'low', 'north': 'tall', 'south': 'tall', 'up': 'true', 'waterlogged': 'false', 'west': 'none'}"
 ,13023,"{'east': 'low', 'north': 'tall', 'south': 'tall', 'up': 'true', 'waterlogged': 'false', 'west': 'low'}"
 ,13024,"{'east': 'low', 'north': 'tall', 'south': 'tall', 'up': 'true', 'waterlogged': 'false', 'west': 'tall'}"
 ,13025,"{'east': 'low', 'north': 'tall', 'south': 'tall', 'up': 'false', 'waterlogged': 'true', 'west': 'none'}"
 ,13026,"{'east': 'low', 'north': 'tall', 'south': 'tall', 'up': 'false', 'waterlogged': 'true', 'west': 'low'}"
 ,13027,"{'east': 'low', 'north': 'tall', 'south': 'tall', 'up': 'false', 'waterlogged': 'true', 'west': 'tall'}"
 ,13028,"{'east': 'low', 'north': 'tall', 'south': 'tall', 'up': 'false', 'waterlogged': 'false', 'west': 'none'}"
 ,13029,"{'east': 'low', 'north': 'tall', 'south': 'tall', 'up': 'false', 'waterlogged': 'false', 'west': 'low'}"
 ,13030,"{'east': 'low', 'north': 'tall', 'south': 'tall', 'up': 'false', 'waterlogged': 'false', 'west': 'tall'}"
 ,13031,"{'east': 'tall', 'north': 'none', 'south': 'none', 'up': 'true', 'waterlogged': 'true', 'west': 'none'}"
 ,13032,"{'east': 'tall', 'north': 'none', 'south': 'none', 'up': 'true', 'waterlogged': 'true', 'west': 'low'}"
 ,13033,"{'east': 'tall', 'north': 'none', 'south': 'none', 'up': 'true', 'waterlogged': 'true', 'west': 'tall'}"
 ,13034,"{'east': 'tall', 'north': 'none', 'south': 'none', 'up': 'true', 'waterlogged': 'false', 'west': 'none'}"
 ,13035,"{'east': 'tall', 'north': 'none', 'south': 'none', 'up': 'true', 'waterlogged': 'false', 'west': 'low'}"
 ,13036,"{'east': 'tall', 'north': 'none', 'south': 'none', 'up': 'true', 'waterlogged': 'false', 'west': 'tall'}"
 ,13037,"{'east': 'tall', 'north': 'none', 'south': 'none', 'up': 'false', 'waterlogged': 'true', 'west': 'none'}"
 ,13038,"{'east': 'tall', 'north': 'none', 'south': 'none', 'up': 'false', 'waterlogged': 'true', 'west': 'low'}"
 ,13039,"{'east': 'tall', 'north': 'none', 'south': 'none', 'up': 'false', 'waterlogged': 'true', 'west': 'tall'}"
 ,13040,"{'east': 'tall', 'north': 'none', 'south': 'none', 'up': 'false', 'waterlogged': 'false', 'west': 'none'}"
 ,13041,"{'east': 'tall', 'north': 'none', 'south': 'none', 'up': 'false', 'waterlogged': 'false', 'west': 'low'}"
 ,13042,"{'east': 'tall', 'north': 'none', 'south': 'none', 'up': 'false', 'waterlogged': 'false', 'west': 'tall'}"
 ,13043,"{'east': 'tall', 'north': 'none', 'south': 'low', 'up': 'true', 'waterlogged': 'true', 'west': 'none'}"
 ,13044,"{'east': 'tall', 'north': 'none', 'south': 'low', 'up': 'true', 'waterlogged': 'true', 'west': 'low'}"
 ,13045,"{'east': 'tall', 'north': 'none', 'south': 'low', 'up': 'true', 'waterlogged': 'true', 'west': 'tall'}"
 ,13046,"{'east': 'tall', 'north': 'none', 'south': 'low', 'up': 'true', 'waterlogged': 'false', 'west': 'none'}"
 ,13047,"{'east': 'tall', 'north': 'none', 'south': 'low', 'up': 'true', 'waterlogged': 'false', 'west': 'low'}"
 ,13048,"{'east': 'tall', 'north': 'none', 'south': 'low', 'up': 'true', 'waterlogged': 'false', 'west': 'tall'}"
 ,13049,"{'east': 'tall', 'north': 'none', 'south': 'low', 'up': 'false', 'waterlogged': 'true', 'west': 'none'}"
 ,13050,"{'east': 'tall', 'north': 'none', 'south': 'low', 'up': 'false', 'waterlogged': 'true', 'west': 'low'}"
 ,13051,"{'east': 'tall', 'north': 'none', 'south': 'low', 'up': 'false', 'waterlogged': 'true', 'west': 'tall'}"
 ,13052,"{'east': 'tall', 'north': 'none', 'south': 'low', 'up': 'false', 'waterlogged': 'false', 'west': 'none'}"
 ,13053,"{'east': 'tall', 'north': 'none', 'south': 'low', 'up': 'false', 'waterlogged': 'false', 'west': 'low'}"
 ,13054,"{'east': 'tall', 'north': 'none', 'south': 'low', 'up': 'false', 'waterlogged': 'false', 'west': 'tall'}"
 ,13055,"{'east': 'tall', 'north': 'none', 'south': 'tall', 'up': 'true', 'waterlogged': 'true', 'west': 'none'}"
 ,13056,"{'east': 'tall', 'north': 'none', 'south': 'tall', 'up': 'true', 'waterlogged': 'true', 'west': 'low'}"
 ,13057,"{'east': 'tall', 'north': 'none', 'south': 'tall', 'up': 'true', 'waterlogged': 'true', 'west': 'tall'}"
 ,13058,"{'east': 'tall', 'north': 'none', 'south': 'tall', 'up': 'true', 'waterlogged': 'false', 'west': 'none'}"
 ,13059,"{'east': 'tall', 'north': 'none', 'south': 'tall', 'up': 'true', 'waterlogged': 'false', 'west': 'low'}"
 ,13060,"{'east': 'tall', 'north': 'none', 'south': 'tall', 'up': 'true', 'waterlogged': 'false', 'west': 'tall'}"
 ,13061,"{'east': 'tall', 'north': 'none', 'south': 'tall', 'up': 'false', 'waterlogged': 'true', 'west': 'none'}"
 ,13062,"{'east': 'tall', 'north': 'none', 'south': 'tall', 'up': 'false', 'waterlogged': 'true', 'west': 'low'}"
 ,13063,"{'east': 'tall', 'north': 'none', 'south': 'tall', 'up': 'false', 'waterlogged': 'true', 'west': 'tall'}"
 ,13064,"{'east': 'tall', 'north': 'none', 'south': 'tall', 'up': 'false', 'waterlogged': 'false', 'west': 'none'}"
 ,13065,"{'east': 'tall', 'north': 'none', 'south': 'tall', 'up': 'false', 'waterlogged': 'false', 'west': 'low'}"
 ,13066,"{'east': 'tall', 'north': 'none', 'south': 'tall', 'up': 'false', 'waterlogged': 'false', 'west': 'tall'}"
 ,13067,"{'east': 'tall', 'north': 'low', 'south': 'none', 'up': 'true', 'waterlogged': 'true', 'west': 'none'}"
 ,13068,"{'east': 'tall', 'north': 'low', 'south': 'none', 'up': 'true', 'waterlogged': 'true', 'west': 'low'}"
 ,13069,"{'east': 'tall', 'north': 'low', 'south': 'none', 'up': 'true', 'waterlogged': 'true', 'west': 'tall'}"
 ,13070,"{'east': 'tall', 'north': 'low', 'south': 'none', 'up': 'true', 'waterlogged': 'false', 'west': 'none'}"
 ,13071,"{'east': 'tall', 'north': 'low', 'south': 'none', 'up': 'true', 'waterlogged': 'false', 'west': 'low'}"
 ,13072,"{'east': 'tall', 'north': 'low', 'south': 'none', 'up': 'true', 'waterlogged': 'false', 'west': 'tall'}"
 ,13073,"{'east': 'tall', 'north': 'low', 'south': 'none', 'up': 'false', 'waterlogged': 'true', 'west': 'none'}"
 ,13074,"{'east': 'tall', 'north': 'low', 'south': 'none', 'up': 'false', 'waterlogged': 'true', 'west': 'low'}"
 ,13075,"{'east': 'tall', 'north': 'low', 'south': 'none', 'up': 'false', 'waterlogged': 'true', 'west': 'tall'}"
 ,13076,"{'east': 'tall', 'north': 'low', 'south': 'none', 'up': 'false', 'waterlogged': 'false', 'west': 'none'}"
 ,13077,"{'east': 'tall', 'north': 'low', 'south': 'none', 'up': 'false', 'waterlogged': 'false', 'west': 'low'}"
 ,13078,"{'east': 'tall', 'north': 'low', 'south': 'none', 'up': 'false', 'waterlogged': 'false', 'west': 'tall'}"
 ,13079,"{'east': 'tall', 'north': 'low', 'south': 'low', 'up': 'true', 'waterlogged': 'true', 'west': 'none'}"
 ,13080,"{'east': 'tall', 'north': 'low', 'south': 'low', 'up': 'true', 'waterlogged': 'true', 'west': 'low'}"
 ,13081,"{'east': 'tall', 'north': 'low', 'south': 'low', 'up': 'true', 'waterlogged': 'true', 'west': 'tall'}"
 ,13082,"{'east': 'tall', 'north': 'low', 'south': 'low', 'up': 'true', 'waterlogged': 'false', 'west': 'none'}"
 ,13083,"{'east': 'tall', 'north': 'low', 'south': 'low', 'up': 'true', 'waterlogged': 'false', 'west': 'low'}"
 ,13084,"{'east': 'tall', 'north': 'low', 'south': 'low', 'up': 'true', 'waterlogged': 'false', 'west': 'tall'}"
 ,13085,"{'east': 'tall', 'north': 'low', 'south': 'low', 'up': 'false', 'waterlogged': 'true', 'west': 'none'}"
 ,13086,"{'east': 'tall', 'north': 'low', 'south': 'low', 'up': 'false', 'waterlogged': 'true', 'west': 'low'}"
 ,13087,"{'east': 'tall', 'north': 'low', 'south': 'low', 'up': 'false', 'waterlogged': 'true', 'west': 'tall'}"
 ,13088,"{'east': 'tall', 'north': 'low', 'south': 'low', 'up': 'false', 'waterlogged': 'false', 'west': 'none'}"
 ,13089,"{'east': 'tall', 'north': 'low', 'south': 'low', 'up': 'false', 'waterlogged': 'false', 'west': 'low'}"
 ,13090,"{'east': 'tall', 'north': 'low', 'south': 'low', 'up': 'false', 'waterlogged': 'false', 'west': 'tall'}"
 ,13091,"{'east': 'tall', 'north': 'low', 'south': 'tall', 'up': 'true', 'waterlogged': 'true', 'west': 'none'}"
 ,13092,"{'east': 'tall', 'north': 'low', 'south': 'tall', 'up': 'true', 'waterlogged': 'true', 'west': 'low'}"
 ,13093,"{'east': 'tall', 'north': 'low', 'south': 'tall', 'up': 'true', 'waterlogged': 'true', 'west': 'tall'}"
 ,13094,"{'east': 'tall', 'north': 'low', 'south': 'tall', 'up': 'true', 'waterlogged': 'false', 'west': 'none'}"
 ,13095,"{'east': 'tall', 'north': 'low', 'south': 'tall', 'up': 'true', 'waterlogged': 'false', 'west': 'low'}"
 ,13096,"{'east': 'tall', 'north': 'low', 'south': 'tall', 'up': 'true', 'waterlogged': 'false', 'west': 'tall'}"
 ,13097,"{'east': 'tall', 'north': 'low', 'south': 'tall', 'up': 'false', 'waterlogged': 'true', 'west': 'none'}"
 ,13098,"{'east': 'tall', 'north': 'low', 'south': 'tall', 'up': 'false', 'waterlogged': 'true', 'west': 'low'}"
 ,13099,"{'east': 'tall', 'north': 'low', 'south': 'tall', 'up': 'false', 'waterlogged': 'true', 'west': 'tall'}"
 ,13100,"{'east': 'tall', 'north': 'low', 'south': 'tall', 'up': 'false', 'waterlogged': 'false', 'west': 'none'}"
 ,13101,"{'east': 'tall', 'north': 'low', 'south': 'tall', 'up': 'false', 'waterlogged': 'false', 'west': 'low'}"
 ,13102,"{'east': 'tall', 'north': 'low', 'south': 'tall', 'up': 'false', 'waterlogged': 'false', 'west': 'tall'}"
 ,13103,"{'east': 'tall', 'north': 'tall', 'south': 'none', 'up': 'true', 'waterlogged': 'true', 'west': 'none'}"
 ,13104,"{'east': 'tall', 'north': 'tall', 'south': 'none', 'up': 'true', 'waterlogged': 'true', 'west': 'low'}"
 ,13105,"{'east': 'tall', 'north': 'tall', 'south': 'none', 'up': 'true', 'waterlogged': 'true', 'west': 'tall'}"
 ,13106,"{'east': 'tall', 'north': 'tall', 'south': 'none', 'up': 'true', 'waterlogged': 'false', 'west': 'none'}"
 ,13107,"{'east': 'tall', 'north': 'tall', 'south': 'none', 'up': 'true', 'waterlogged': 'false', 'west': 'low'}"
 ,13108,"{'east': 'tall', 'north': 'tall', 'south': 'none', 'up': 'true', 'waterlogged': 'false', 'west': 'tall'}"
 ,13109,"{'east': 'tall', 'north': 'tall', 'south': 'none', 'up': 'false', 'waterlogged': 'true', 'west': 'none'}"
 ,13110,"{'east': 'tall', 'north': 'tall', 'south': 'none', 'up': 'false', 'waterlogged': 'true', 'west': 'low'}"
